,time_seconds,Accelaration in G Frontal,Accelaration in G Vertical,Accelaration in G Lateral,ID Antenna Sensor,RSSI,Phase,Frequency,Activity
1757,523.0,1.257,-0.12861,0.077541,4,-64.5,1.3652,924.25,3
1758,523.1,1.257,-0.12861,0.077541,4,-62.5,4.8274,920.75,3
1759,523.5,0.99901,0.0091865,-0.03649,3,-50.5,4.5237,923.25,3
1760,523.6,0.99901,0.0091865,-0.03649,4,-62.5,0.14573,922.25,3
1761,523.68,0.99901,0.0091865,-0.03649,3,-50.0,5.1128,922.25,3
1762,523.75,0.94038,-0.0022966,-0.047893,4,-66.0,0.46786,925.25,3
1763,524.0,0.94038,-0.0022966,-0.047893,3,-51.0,4.2369,923.75,3
1764,524.13,0.94038,-0.0022966,-0.047893,1,-58.0,0.46633,923.75,3
1765,524.18,0.94038,-0.0022966,-0.047893,3,-50.0,5.4702,921.75,3
1766,524.25,0.91693,-0.0022966,-0.047893,1,-57.0,5.326,921.75,3
1767,524.38,0.91693,-0.0022966,-0.047893,4,-66.5,0.067495,925.75,3
1768,525.0,1.0928,-0.059712,0.020525,3,-50.0,0.41111,920.25,3
1769,525.08,1.0928,-0.059712,0.020525,1,-58.5,0.48934,920.25,3
1770,525.13,1.0928,-0.059712,0.020525,4,-64.5,1.0201,924.75,3
1771,525.5,1.3273,-0.19751,0.12315,3,-50.0,0.11198,920.75,3
1772,525.75,1.1749,-0.10565,0.066138,3,-50.0,4.6924,923.25,3
1773,526.0,1.1749,-0.10565,0.066138,3,-50.0,5.2861,922.25,3
1774,526.1,0.94038,-0.025263,-0.03649,3,-50.0,5.2585,922.25,3
1775,526.13,0.94038,-0.025263,-0.03649,3,-52.5,0.32827,925.25,3
1776,526.25,1.1163,-0.059712,0.020525,1,-58.5,0.44485,923.75,3
1777,526.5,1.1163,-0.059712,0.020525,4,-63.5,1.8423,923.75,3
1778,526.6,1.1163,-0.059712,0.020525,4,-62.5,3.8672,921.75,3
1779,527.0,0.97555,-0.01378,-0.047893,4,-62.5,5.9334,922.75,3
1780,527.1,0.97555,-0.01378,-0.047893,3,-50.0,5.8138,921.25,3
1781,527.25,0.97555,-0.01378,-0.047893,4,-62.0,4.358,921.25,3
1782,527.5,1.1749,-0.071196,0.054735,4,-64.5,0.97715,924.75,3
1783,527.75,1.1749,-0.071196,0.054735,4,-65.0,1.4251,924.25,3
1784,528.0,0.96383,-0.0022966,-0.025087,3,-49.5,5.9288,920.75,3
1785,528.25,1.1983,-0.11713,0.077541,4,-64.0,5.4778,923.25,3
1786,528.75,1.1983,-0.10565,0.066138,4,-67.0,0.57371,925.25,3
1787,528.85,1.1983,-0.10565,0.066138,4,-64.5,1.8853,923.75,3
1788,529.0,1.1983,-0.10565,0.066138,4,-63.0,3.8779,921.75,3
1789,529.1,1.1983,-0.10565,0.066138,4,-67.5,0.1672,925.75,3
1790,529.5,1.2101,-0.11713,0.066138,3,-50.0,5.5622,921.25,3
1791,530.0,1.1749,-0.11713,0.043332,3,-52.0,0.31907,924.75,3
1792,530.75,0.94038,-0.01378,-0.03649,3,-50.5,4.3151,923.25,3
1793,531.0,1.1866,-0.10565,0.066138,4,-66.5,3.7751,925.25,3
1794,531.25,1.1866,-0.10565,0.066138,4,-64.5,1.8899,923.75,3
1795,531.35,1.1866,-0.10565,0.066138,3,-49.5,5.2094,921.75,3
1796,531.5,0.9521,-0.0022966,-0.047893,4,-63.5,0.73324,921.75,3
1797,531.75,0.9521,-0.0022966,-0.047893,1,-57.5,1.3208,922.75,3
1798,532.25,0.96383,-0.0022966,-0.025087,1,-58.5,0.40957,920.25,3
1799,532.5,0.96383,-0.0022966,-0.025087,4,-65.5,4.1893,924.75,3
1800,532.6,0.96383,-0.0022966,-0.025087,4,-65.0,4.582,924.25,3
1801,532.75,0.96383,-0.0022966,-0.025087,4,-63.0,4.9011,920.75,3
1802,533.0,0.96383,-0.0022966,-0.025087,1,-58.0,6.274,920.75,3
1803,533.13,1.1866,-0.082679,0.077541,4,-63.5,5.4917,923.25,3
1804,533.25,1.1866,-0.082679,0.077541,4,-63.0,0.22396,922.25,3
1805,533.5,1.1866,-0.082679,0.077541,4,-66.5,0.56757,925.25,3
1806,533.75,0.92865,-0.0022966,-0.03649,4,-63.0,3.9255,921.75,3
1807,534.0,0.92865,-0.0022966,-0.03649,3,-49.5,5.3597,921.75,3
1808,534.1,0.92865,-0.0022966,-0.03649,4,-67.5,0.18101,925.75,3
1809,534.5,1.1632,-0.10565,0.054735,3,-50.0,0.046019,920.25,3
1810,534.75,1.1632,-0.10565,0.054735,4,-63.0,2.2565,920.25,3
1811,534.85,1.1632,-0.10565,0.054735,4,-65.5,4.154,924.75,3
1812,535.25,1.1749,-0.094162,0.054735,3,-49.5,5.9657,920.75,3
1813,535.35,1.1749,-0.094162,0.054735,4,-63.0,4.9103,920.75,3
1814,535.5,0.91693,-0.0022966,-0.059296,4,-64.0,5.4886,923.25,3
1815,535.75,1.3742,-0.17454,0.14596,4,-67.0,0.59058,925.25,3
1816,536.25,1.0225,0.0091865,-0.025087,3,-51.0,0.90045,923.75,3
1817,536.38,1.0225,0.0091865,-0.025087,3,-50.0,5.2662,921.75,3
1818,536.4,0.94038,0.0091865,-0.03649,3,-49.5,5.2692,921.75,3
1819,536.75,1.1397,-0.071196,0.031928,3,-50.0,4.6848,922.75,3
1820,537.0,1.0225,-0.025263,-0.03649,1,-57.5,5.7892,921.25,3
1821,537.1,1.0225,-0.025263,-0.03649,3,-50.0,0.11045,920.25,3
1822,537.5,1.2804,-0.14009,0.088944,4,-65.0,4.6372,924.25,3
1823,537.75,1.2804,-0.14009,0.088944,3,-49.5,6.0101,920.75,3
1824,537.88,1.3273,-0.15158,0.12315,4,-63.0,1.7856,920.75,3
1825,538.0,1.3273,-0.15158,0.12315,4,-64.0,2.3623,923.25,3
1826,538.1,1.3273,-0.15158,0.12315,4,-63.0,0.23163,922.25,3
1827,538.5,1.1983,-0.10565,0.066138,4,-66.5,3.7383,925.25,3
1828,538.6,1.1983,-0.10565,0.066138,1,-58.5,0.53229,923.75,3
1829,538.75,1.1983,-0.10565,0.066138,3,-49.5,5.2708,921.75,3
1830,539.25,1.0694,-0.025263,0.0091224,3,-50.0,4.6802,922.75,3
1831,539.35,1.0694,-0.025263,0.0091224,4,-63.5,6.0347,922.75,3
1832,539.5,0.9521,-0.0022966,-0.03649,4,-63.0,4.4777,921.25,3
1833,539.6,0.9521,-0.0022966,-0.03649,3,-50.0,0.10278,920.25,3
1834,539.75,1.0342,-0.0022966,-0.0022806,4,-65.5,4.2445,924.75,3
1835,540.0,1.0342,-0.0022966,-0.0022806,4,-64.5,4.6955,924.25,3
1836,540.25,0.97555,-0.0022966,-0.03649,3,-49.5,6.1574,920.75,3
1837,540.5,1.1632,-0.10565,0.054735,3,-50.0,4.5252,923.25,3
1838,540.63,1.1632,-0.10565,0.054735,4,-63.5,5.6481,923.25,3
1839,540.75,1.1045,-0.071196,0.031928,4,-66.0,3.8902,925.25,3
1840,541.0,1.1045,-0.071196,0.031928,4,-64.0,5.1695,923.75,3
1841,541.1,1.1045,-0.071196,0.031928,1,-57.5,5.395,921.75,3
1842,541.25,1.1045,-0.071196,0.031928,4,-63.0,0.8805,921.75,3
1843,541.5,1.0225,-0.0022966,-0.03649,4,-64.0,6.0884,922.75,3
1844,542.0,1.1632,-0.10565,0.043332,3,-50.0,0.092039,920.25,3
1845,542.13,0.91693,-0.0022966,-0.059296,1,-58.5,5.8844,924.75,3
1846,542.25,0.91693,-0.0022966,-0.059296,4,-66.0,4.2353,924.75,3
1847,542.5,1.0459,-0.01378,-0.013684,3,-50.0,5.9979,920.75,3
1848,542.75,0.91693,-0.01378,-0.070699,4,-63.5,1.7856,920.75,3
1849,542.85,0.91693,-0.01378,-0.070699,4,-63.5,5.5637,923.25,3
1850,543.0,0.96383,0.0091865,-0.025087,4,-67.5,0.69029,925.25,3
1851,543.5,1.1632,-0.094162,0.043332,4,-63.0,3.9178,921.75,3
1852,543.75,1.1632,-0.094162,0.043332,3,-49.5,5.3674,921.75,3
1853,544.0,1.2335,-0.10565,0.12315,3,-50.0,4.7876,922.75,3
1854,544.1,1.2335,-0.10565,0.12315,3,-50.0,4.8167,922.75,3
1855,544.13,0.91693,0.032153,-0.047893,1,-57.5,1.376,922.75,3
1856,544.25,0.91693,0.032153,-0.047893,4,-63.0,4.5866,921.25,3
1857,544.5,0.9521,-0.01378,-0.059296,4,-63.5,2.4329,920.25,3
1858,544.75,0.9521,-0.01378,-0.059296,3,-51.5,0.50315,924.75,3
1859,544.85,0.9521,-0.01378,-0.059296,4,-64.5,1.6352,924.25,3
1860,545.0,1.4094,-0.22048,0.13456,4,-63.0,1.9297,920.75,3
1861,545.25,1.4094,-0.22048,0.13456,4,-64.0,5.6374,923.25,3
1862,545.35,1.4094,-0.22048,0.13456,3,-49.5,5.0821,922.25,3
1863,545.5,0.98728,-0.0022966,-0.025087,3,-50.0,5.056,922.25,3
1864,545.75,0.97555,-0.01378,-0.025087,4,-64.5,5.1342,923.75,3
1865,546.0,1.257,-0.15158,0.077541,3,-50.0,5.3429,921.75,3
1866,546.1,1.257,-0.15158,0.077541,3,-49.5,5.3521,921.75,3
1867,546.5,0.92865,-0.01378,-0.047893,4,-63.5,6.0623,922.75,3
1868,546.63,0.92865,-0.01378,-0.047893,1,-57.5,5.8414,921.25,3
1869,546.75,0.92865,-0.01378,-0.047893,4,-63.0,4.47,921.25,3
1870,547.0,0.97555,-0.0022966,-0.03649,4,-63.5,2.3347,920.25,3
1871,547.25,0.96383,-0.01378,-0.025087,4,-64.5,1.5739,924.25,3
1872,547.5,0.92865,-0.0022966,-0.03649,1,-58.0,0.021476,920.75,3
1873,547.75,0.92865,-0.0022966,-0.03649,4,-64.0,5.5975,923.25,3
1874,547.85,0.92865,-0.0022966,-0.03649,1,-57.0,1.807,922.25,3
1875,548.0,0.92865,-0.0022966,-0.03649,4,-63.5,0.32367,922.25,3
1876,548.1,0.92865,-0.0022966,-0.03649,1,-59.0,5.4963,925.25,3
1877,548.25,1.1866,-0.10565,0.077541,1,-57.0,5.3904,921.75,3
1878,548.5,1.1866,-0.10565,0.077541,4,-63.5,0.83449,921.75,3
1879,549.0,1.1514,-0.048229,0.043332,3,-50.0,5.6865,921.25,3
1880,549.1,1.1514,-0.048229,0.043332,3,-49.5,5.7141,921.25,3
1881,549.75,1.1163,-0.048229,0.043332,4,-65.0,4.7308,924.25,3
1882,549.85,1.1163,-0.048229,0.043332,1,-58.0,6.1681,920.75,3
1883,550.0,1.1163,-0.048229,0.043332,1,-58.5,6.1543,920.75,3
1884,550.25,1.1163,-0.048229,0.043332,3,-50.0,4.6188,923.25,3
1885,550.35,1.2452,-0.12861,0.088944,4,-63.5,0.38196,922.25,3
1886,550.75,1.1866,-0.094162,0.066138,4,-64.5,5.1772,923.75,3
1887,551.25,1.2101,-0.14009,0.077541,3,-50.0,4.8198,922.75,3
1888,551.35,1.2101,-0.14009,0.077541,3,-50.0,4.8382,922.75,3
1889,551.5,0.91693,-0.036746,-0.047893,3,-50.0,4.8504,922.75,3
1890,551.6,0.91693,-0.036746,-0.047893,3,-49.5,5.846,921.25,3
1891,551.65,0.91693,-0.036746,-0.047893,3,-49.5,5.8583,921.25,3
1892,551.68,0.96383,-0.036746,-0.025087,3,-49.5,0.31293,920.25,3
1893,551.75,1.3273,-0.15158,0.13456,4,-63.5,2.4406,920.25,3
1894,552.0,1.3273,-0.15158,0.13456,3,-52.0,3.6171,924.75,3
1895,552.25,1.2687,-0.11713,0.10035,4,-63.5,5.0483,920.75,3
1896,552.5,1.2687,-0.11713,0.10035,3,-50.5,4.5053,923.25,3
1897,552.75,1.2687,-0.15158,0.11175,4,-63.5,0.3881,922.25,3
1898,552.88,1.2687,-0.15158,0.11175,4,-63.5,0.39423,922.25,3
1899,553.25,0.91693,-0.025263,-0.047893,4,-64.0,2.0831,923.75,3
1900,553.35,0.91693,-0.025263,-0.047893,4,-63.0,4.0482,921.75,3
1901,553.5,0.91693,-0.025263,-0.047893,4,-67.0,3.5251,925.75,3
1902,553.75,0.91693,-0.025263,-0.070699,3,-50.0,4.7492,922.75,3
1903,554.0,1.339,-0.17454,0.11175,4,-63.0,1.3514,921.25,3
1904,554.5,1.0811,-0.036746,0.0091224,1,-58.5,6.2571,924.25,3
1905,554.75,1.0811,-0.036746,0.0091224,3,-50.0,6.0684,920.75,3
1906,555.0,1.1866,-0.11713,0.054735,4,-64.5,5.5776,923.25,3
1907,555.1,1.1866,-0.11713,0.054735,3,-50.0,5.0161,922.25,3
1908,555.25,1.128,-0.094162,0.043332,3,-52.5,0.11658,925.25,3
1909,555.35,1.128,-0.094162,0.043332,4,-66.5,3.8994,925.25,3
1910,555.75,1.1514,-0.094162,0.043332,3,-49.5,5.3904,921.75,3
1911,557.0,0.94038,-0.0022966,-0.047893,1,-58.0,0.046019,924.25,3
1912,557.25,0.98728,-0.0022966,-0.025087,3,-49.5,5.9933,920.75,3
1913,557.38,0.98728,-0.0022966,-0.025087,4,-62.5,4.9701,920.75,3
1914,557.5,0.99901,-0.0022966,-0.025087,3,-50.5,4.3596,923.25,3
1915,557.75,1.2804,-0.15158,0.10035,3,-49.5,5.01,922.25,3
1916,557.85,0.9521,-0.01378,-0.013684,4,-65.5,3.8472,925.25,3
1917,558.0,0.9521,-0.01378,-0.013684,1,-57.5,0.57217,923.75,3
1918,558.1,0.9521,-0.01378,-0.013684,4,-62.0,0.9434,921.75,3
1919,558.25,0.9521,-0.01378,-0.013684,3,-49.5,5.4349,921.75,3
1920,558.5,0.9521,-0.01378,-0.03649,4,-66.5,0.35435,925.75,3
1921,558.6,0.9521,-0.01378,-0.03649,3,-50.0,4.7922,922.75,3
1922,558.75,1.0342,-0.025263,0.0091224,3,-49.5,5.7217,921.25,3
1923,559.0,1.1045,-0.048229,0.031928,3,-50.0,0.11965,920.25,3
1924,559.1,1.1045,-0.048229,0.031928,4,-63.0,5.4855,920.25,3
1925,559.5,1.0225,-0.01378,-0.0022806,1,-58.0,0.099709,924.25,3
1926,560.25,1.0342,-0.01378,-0.013684,4,-66.0,0.71177,925.25,3
1927,560.75,0.96383,-0.0022966,-0.013684,4,-62.5,0.8667,921.75,3
1928,560.85,0.96383,-0.0022966,-0.013684,4,-66.5,0.30219,925.75,3
1929,561.0,0.96383,-0.0022966,-0.013684,4,-63.0,6.1221,922.75,3
1930,561.25,1.0107,-0.0022966,-0.013684,3,-49.5,5.688,921.25,3
1931,562.0,1.3156,-0.16306,0.11175,1,-58.0,0.013806,920.75,3
1932,562.08,1.3156,-0.16306,0.11175,4,-62.5,4.9655,920.75,3
1933,562.25,1.3156,-0.16306,0.11175,4,-63.5,2.4559,923.25,3
1934,562.5,0.91693,-0.01378,-0.047893,4,-62.5,3.4852,922.25,3
1935,562.75,0.91693,-0.0022966,-0.03649,4,-64.0,5.1327,923.75,3
1936,563.25,1.1983,-0.12861,0.066138,4,-63.0,6.1252,922.75,3
1937,563.5,1.1983,-0.12861,0.066138,1,-57.0,1.4189,922.75,3
1938,563.75,0.94038,-0.01378,-0.047893,3,-49.5,5.6681,921.25,3
1939,563.88,0.94038,-0.01378,-0.047893,3,-50.0,0.10124,920.25,3
1940,563.95,0.94038,-0.01378,-0.047893,4,-63.0,5.4809,920.25,3
1941,564.0,0.94038,-0.01378,-0.047893,4,-63.5,5.4963,920.25,3
1942,564.25,0.94038,-0.01378,-0.047893,4,-64.5,4.2921,924.75,3
1943,564.5,0.98728,-0.01378,-0.025087,4,-63.0,4.9916,920.75,3
1944,564.6,0.98728,-0.01378,-0.025087,4,-63.5,5.6052,923.25,3
1945,564.75,0.98728,-0.01378,-0.025087,4,-63.0,2.4666,923.25,3
1946,564.88,0.98728,-0.01378,-0.025087,3,-50.0,5.0115,922.25,3
1947,565.0,0.91693,-0.01378,-0.047893,4,-66.0,3.8549,925.25,3
1948,565.5,1.2804,-0.15158,0.11175,3,-49.5,5.3567,921.75,3
1949,565.6,1.2804,-0.15158,0.11175,4,-62.5,3.9745,921.75,3
1950,565.75,0.9521,-0.01378,-0.025087,3,-50.0,4.7109,922.75,3
1951,566.0,0.9521,-0.01378,-0.025087,4,-63.0,6.0945,922.75,3
1952,566.13,0.9521,-0.01378,-0.025087,3,-50.0,5.6681,921.25,3
1953,566.25,0.98728,-0.01378,-0.025087,4,-63.0,4.5283,921.25,3
1954,566.35,0.98728,-0.01378,-0.025087,1,-58.0,0.47707,920.25,3
1955,566.5,1.0342,-0.025263,-0.013684,4,-64.0,4.7155,924.25,3
1956,567.0,1.1866,-0.10565,0.054735,3,-50.0,4.4194,923.25,3
1957,567.13,1.1866,-0.10565,0.054735,4,-63.0,2.5127,923.25,3
1958,567.25,0.98728,-0.01378,-0.025087,3,-49.5,5.0269,922.25,3
1959,567.5,0.98728,-0.01378,-0.025087,4,-63.0,0.35282,922.25,3
1960,567.6,0.98728,-0.01378,-0.025087,1,-58.0,5.5499,925.25,3
1961,567.75,0.98728,-0.01378,-0.025087,1,-58.0,0.59058,923.75,3
1962,567.88,0.98728,-0.01378,-0.025087,1,-57.0,5.4027,921.75,3
1963,568.75,1.1983,-0.094162,0.077541,3,-50.0,0.061359,920.25,3
1964,568.85,1.1983,-0.094162,0.077541,4,-63.5,5.5085,920.25,3
1965,569.0,0.97555,-0.01378,-0.025087,4,-64.0,1.6183,924.25,3
1966,569.25,0.97555,-0.01378,-0.025087,3,-50.0,6.047,920.75,3
1967,569.75,0.97555,-0.025263,-0.013684,1,-57.0,1.9129,922.25,3
1968,569.85,0.97555,-0.025263,-0.013684,3,-49.0,5.1818,922.25,3
1969,570.0,0.98728,-0.0022966,-0.0022806,4,-64.5,5.2247,923.75,3
1970,570.25,0.91693,-0.025263,-0.047893,3,-49.5,5.4686,921.75,3
1971,570.35,0.91693,-0.025263,-0.047893,4,-63.0,4.1203,921.75,3
1972,570.75,1.0694,-0.0022966,0.020525,3,-50.0,4.8167,922.75,3
1973,570.85,1.0694,-0.0022966,0.020525,4,-63.5,6.1727,922.75,3
1974,571.0,1.0694,-0.0022966,0.020525,4,-63.0,1.4389,921.25,3
1975,571.1,1.0694,-0.0022966,0.020525,4,-62.5,1.4573,921.25,3
1976,571.75,1.4094,-0.22048,0.13456,4,-63.0,1.8807,920.75,3
1977,571.85,1.4094,-0.22048,0.13456,4,-63.0,4.99,920.75,3
1978,572.0,0.96383,0.0091865,-0.013684,4,-63.0,0.40344,922.25,3
1979,572.25,0.96383,0.0091865,-0.013684,3,-49.5,5.1296,922.25,3
1980,572.5,0.9052,-0.036746,-0.025087,3,-50.0,1.1965,923.75,3
1981,572.75,0.9052,-0.036746,-0.025087,4,-63.5,5.2339,923.75,3
1982,572.85,0.9052,-0.036746,-0.025087,3,-49.5,5.5975,921.75,3
1983,573.0,0.94038,-0.025263,-0.03649,4,-66.5,3.5711,925.75,3
1984,573.25,1.2101,-0.12861,0.088944,3,-49.5,4.9149,922.75,3
1985,573.33,1.2101,-0.12861,0.088944,3,-49.5,5.8982,921.25,3
1986,573.5,0.99901,-0.01378,-0.013684,4,-64.0,5.5469,920.25,3
1987,574.0,1.1632,-0.11713,0.077541,4,-64.0,4.7922,924.25,3
1988,574.25,0.9052,-0.01378,-0.03649,4,-63.0,5.0345,920.75,3
1989,574.35,0.9052,-0.01378,-0.03649,4,-64.0,5.6527,923.25,3
1990,574.5,0.9052,-0.01378,-0.03649,3,-49.5,5.0744,922.25,3
1991,574.75,1.1749,-0.10565,0.066138,4,-66.5,0.74551,925.25,3
1992,575.0,1.1749,-0.10565,0.066138,3,-51.0,4.0957,923.75,3
1993,575.25,0.97555,-0.01378,-0.025087,4,-63.5,0.82682,921.75,3
1994,575.38,0.97555,-0.01378,-0.025087,4,-63.0,3.9485,921.75,3
1995,575.5,0.97555,-0.01378,-0.025087,3,-50.0,4.7032,922.75,3
1996,575.75,0.96383,-0.0022966,-0.025087,1,-57.5,1.4021,922.75,3
1997,575.85,0.96383,-0.0022966,-0.025087,4,-63.0,4.5007,921.25,3
1998,576.0,0.96383,-0.0022966,-0.025087,4,-63.0,4.4854,921.25,3
1999,576.25,0.94038,-0.01378,-0.03649,1,-58.0,5.9749,924.75,3
2000,576.35,0.94038,-0.01378,-0.03649,3,-51.0,0.70717,924.25,3
2001,576.75,0.9052,-0.036746,-0.03649,4,-63.0,5.0821,920.75,3
2002,577.0,0.94038,-0.025263,-0.025087,4,-63.0,5.7509,923.25,3
2003,577.25,0.92865,-0.025263,-0.025087,3,-50.5,4.2292,923.75,3
2004,577.5,0.92865,-0.025263,-0.025087,4,-63.5,2.1246,923.75,3
2005,577.6,0.92865,-0.025263,-0.025087,3,-49.5,5.5085,921.75,3
2006,577.75,0.91693,-0.01378,-0.03649,3,-49.5,5.5039,921.75,3
2007,577.9,0.91693,-0.01378,-0.03649,3,-49.5,5.5039,921.75,3
2008,578.0,0.91693,-0.025263,-0.03649,4,-66.5,3.5481,925.75,3
2009,578.08,0.91693,-0.025263,-0.03649,1,-57.5,1.4603,922.75,3
2010,578.1,0.91693,-0.025263,-0.03649,4,-63.5,6.1681,922.75,3
2011,578.25,0.91693,-0.025263,-0.03649,3,-49.5,5.7601,921.25,3
2012,578.5,0.91693,-0.025263,-0.047893,3,-50.0,0.17487,920.25,3
2013,578.6,0.91693,-0.025263,-0.047893,4,-63.5,5.4533,920.25,3
2014,579.0,1.0107,-0.01378,-0.0022806,3,-50.0,6.0255,920.75,3
2015,579.25,0.94038,-0.025263,-0.047893,3,-50.5,4.4347,923.25,3
2016,579.5,0.94038,-0.025263,-0.047893,4,-63.5,0.29299,922.25,3
2017,579.6,0.94038,-0.025263,-0.047893,4,-63.5,0.30219,922.25,3
2018,580.0,1.3156,-0.15158,0.13456,1,-58.0,0.5645,923.75,3
2019,580.1,1.3156,-0.15158,0.13456,3,-49.5,5.3919,921.75,3
2020,580.5,1.1163,-0.059712,0.043332,3,-50.0,4.7891,922.75,3
2021,580.6,1.1163,-0.059712,0.043332,3,-49.5,4.7937,922.75,3
2022,580.65,0.92865,-0.01378,-0.03649,4,-63.5,6.1375,922.75,3
2023,580.75,0.92865,-0.01378,-0.03649,4,-63.0,1.3208,921.25,3
2024,580.85,0.92865,-0.01378,-0.03649,4,-63.5,5.3965,920.25,3
2025,581.25,0.92865,-0.01378,-0.03649,4,-65.5,4.6602,924.25,3
2026,581.5,1.1983,-0.10565,0.066138,3,-50.0,6.0316,920.75,3
2027,581.6,1.1983,-0.10565,0.066138,4,-63.0,1.7856,920.75,3
2028,581.75,1.1983,-0.10565,0.066138,1,-57.5,0.96794,923.25,3
2029,582.0,1.1983,-0.12861,0.066138,4,-66.5,0.70717,925.25,3
2030,582.25,1.1983,-0.12861,0.066138,3,-51.5,4.0727,923.75,3
2031,582.5,1.2921,-0.15158,0.11175,4,-63.0,3.9791,921.75,3
2032,582.6,1.2921,-0.15158,0.11175,3,-50.0,5.3198,921.75,3
2033,583.0,1.2218,-0.11713,0.088944,3,-50.0,4.7078,922.75,3
2034,583.1,1.2218,-0.11713,0.088944,4,-63.0,1.3376,921.25,3
2035,583.25,1.2218,-0.11713,0.088944,4,-62.5,1.379,921.25,3
2036,583.5,1.1163,-0.059712,0.043332,4,-65.0,1.1597,924.75,3
2037,583.75,1.1163,-0.059712,0.043332,4,-64.5,4.7492,924.25,3
2038,584.0,0.97555,-0.01378,-0.025087,4,-63.0,1.8239,920.75,3
2039,584.5,1.1749,-0.094162,0.054735,4,-66.0,3.8564,925.25,3
2040,584.75,1.1749,-0.094162,0.054735,4,-64.0,5.1296,923.75,3
2041,585.0,0.94038,-0.0022966,-0.03649,4,-63.0,0.83449,921.75,3
2042,585.25,0.94038,-0.0022966,-0.03649,4,-67.0,0.30219,925.75,3
2043,585.35,0.94038,-0.0022966,-0.03649,3,-50.0,4.6878,922.75,3
2044,585.5,1.1397,-0.082679,0.054735,4,-63.0,4.4531,921.25,3
2045,585.75,1.1397,-0.082679,0.054735,4,-63.0,4.4562,921.25,3
2046,585.85,1.1397,-0.082679,0.054735,4,-63.5,5.415,920.25,3
2047,586.25,1.1397,-0.071196,0.054735,4,-64.0,4.6878,924.25,3
2048,586.35,1.1397,-0.071196,0.054735,1,-57.5,0.039884,920.75,3
2049,586.5,1.1397,-0.071196,0.054735,4,-63.0,1.8331,920.75,3
2050,586.6,1.1397,-0.071196,0.054735,4,-63.5,5.6052,923.25,3
2051,586.75,1.1397,-0.071196,0.054735,1,-57.5,1.7825,922.25,3
2052,587.0,1.2101,-0.10565,0.088944,4,-67.0,0.76392,925.25,3
2053,587.25,1.2101,-0.10565,0.088944,3,-51.5,4.1786,923.75,3
2054,587.38,1.2101,-0.10565,0.088944,4,-64.5,2.0494,923.75,3
2055,587.5,1.1163,-0.071196,0.031928,4,-67.0,3.5358,925.75,3
2056,587.75,0.91693,-0.025263,-0.03649,1,-57.5,1.4297,922.75,3
2057,588.0,0.91693,-0.025263,-0.03649,4,-63.0,4.5206,921.25,3
2058,588.1,0.91693,-0.025263,-0.03649,4,-63.5,4.516,921.25,3
2059,588.25,1.0107,-0.0022966,-0.025087,4,-65.5,4.2982,924.75,3
2060,588.5,1.0107,-0.0022966,-0.025087,4,-65.0,1.5769,924.25,3
2061,588.75,0.92865,-0.01378,-0.03649,4,-63.0,4.9609,920.75,3
2062,589.0,0.92865,-0.01378,-0.03649,4,-64.0,5.5852,923.25,3
2063,589.5,1.1983,-0.11713,0.066138,1,-58.5,5.5009,925.25,3
2064,589.75,1.1749,-0.094162,0.077541,4,-63.5,0.8621,921.75,3
2065,590.5,1.2218,-0.10565,0.077541,3,-49.5,5.6635,921.25,3
2066,590.6,1.2218,-0.10565,0.077541,1,-57.5,5.8721,921.25,3
2067,590.63,1.2218,-0.10565,0.077541,4,-63.5,5.438,920.25,3
2068,591.0,0.92865,-0.025263,-0.047893,4,-64.0,1.5447,924.25,3
2069,591.25,0.92865,-0.025263,-0.047893,3,-50.0,6.0454,920.75,3
2070,591.4,0.9521,-0.01378,-0.047893,1,-57.5,0.97101,923.25,3
2071,591.5,0.9521,-0.01378,-0.047893,4,-63.5,2.4636,923.25,3
2072,591.6,0.9521,-0.01378,-0.047893,3,-50.0,5.0023,922.25,3
2073,591.75,1.1397,-0.071196,0.054735,4,-66.0,0.69489,925.25,3
2074,592.0,0.91693,-0.0022966,-0.047893,4,-64.0,5.1143,923.75,3
2075,592.25,0.91693,-0.0022966,-0.047893,1,-57.0,2.3654,921.75,3
2076,592.38,0.91693,-0.0022966,-0.047893,3,-50.0,5.2938,921.75,3
2077,592.75,1.0811,-0.025263,0.0091224,3,-50.0,4.7231,922.75,3
2078,592.85,1.0811,-0.025263,0.0091224,1,-57.0,5.9166,921.25,3
2079,592.9,1.0811,-0.025263,0.0091224,4,-61.0,4.4424,921.25,3
2080,593.5,0.91693,0.0091865,-0.03649,4,-64.0,4.6065,920.75,3
2081,593.75,0.91693,0.0091865,-0.03649,4,-64.0,1.4603,920.75,3
2082,594.0,0.91693,0.0091865,-0.03649,4,-65.0,1.9589,923.25,3
2083,594.1,0.92865,0.0091865,-0.03649,1,-57.0,1.3975,922.25,3
2084,594.5,1.3273,-0.14009,0.14596,1,-57.5,0.046019,923.75,3
2085,594.6,1.3273,-0.14009,0.14596,3,-50.5,5.6098,921.75,3
2086,594.75,1.3273,-0.14009,0.14596,4,-66.0,0.39884,921.75,3
2087,595.0,1.2218,-0.10565,0.10035,3,-49.5,4.9916,922.75,3
2088,595.1,1.2218,-0.10565,0.10035,4,-65.0,5.5576,922.75,3
2089,595.5,1.1397,-0.059712,0.054735,4,-66.5,5.7371,920.25,3
2090,595.75,1.1397,-0.059712,0.054735,4,-61.5,1.2732,924.75,3
